onset	duration	trial_type	load_type	processing_stage
1.088	3.741	Pos	High	Cue
4.829	10.031	Pos	High	Encode
14.86	11.251	Pos	High	Maintain
26.111	4.473	Pos	High	Probe
30.584	10.832	Pos	High	Rest
41.416	3.7	Num	High	Cue
45.116	10.056	Num	High	Encode
55.172	11.278	Num	High	Maintain
66.45	8.484	Num	High	Probe
74.934	10.856	Num	High	Rest
85.79	3.206	Rot	Low	Cue
88.996	10.01	Rot	Low	Encode
99.006	11.278	Rot	Low	Maintain
110.284	3.49	Rot	Low	Probe
113.774	10.889	Rot	Low	Rest
124.663	3.08	Add	High	Cue
127.743	10.003	Add	High	Encode
137.746	11.288	Add	High	Maintain
149.034	8.746	Add	High	Probe
157.78	10.833	Add	High	Rest
168.613	3.27	Add	High	Cue
171.883	10.01	Add	High	Encode
181.893	11.321	Add	High	Maintain
193.214	6.85	Add	High	Probe
200.064	10.768	Add	High	Rest
210.832	3.77	Add	Low	Cue
214.602	10.009	Add	Low	Encode
224.611	11.322	Add	Low	Maintain
235.933	3.816	Add	Low	Probe
239.749	10.798	Add	Low	Rest
250.547	4.273	Pos	High	Cue
254.82	10.031	Pos	High	Encode
264.851	11.299	Pos	High	Maintain
276.15	3.348	Pos	High	Probe
279.498	10.774	Pos	High	Rest
290.272	3.08	Pos	Low	Cue
293.352	10.01	Pos	Low	Encode
303.362	11.322	Pos	Low	Maintain
314.684	3.396	Pos	Low	Probe
318.08	10.852	Pos	Low	Rest
328.932	3.14	Num	Low	Cue
332.072	10.041	Num	Low	Encode
342.113	11.321	Num	Low	Maintain
353.434	3.615	Num	Low	Probe
357.049	10.801	Num	Low	Rest
367.85	3.09	Add	Low	Cue
370.94	10.056	Add	Low	Encode
380.996	11.322	Add	Low	Maintain
392.318	4.496	Add	Low	Probe
396.814	10.788	Add	Low	Rest
407.602	3.14	Pos	Low	Cue
410.742	10.025	Pos	Low	Encode
420.767	11.303	Pos	Low	Maintain
432.07	2.615	Pos	Low	Probe
434.685	10.833	Pos	Low	Rest
445.518	4.757	Num	High	Cue
450.275	10.056	Num	High	Encode
460.331	11.272	Num	High	Maintain
471.603	6.875	Num	High	Probe
478.478	10.799	Num	High	Rest
489.277	3.16	Rot	Low	Cue
492.437	10.011	Rot	Low	Encode
502.448	11.293	Rot	Low	Maintain
513.741	4.877	Rot	Low	Probe
518.618	10.82	Rot	Low	Rest
529.438	3.09	Num	Low	Cue
532.528	10.057	Num	Low	Encode
542.585	11.322	Num	Low	Maintain
553.907	3.13	Num	Low	Probe
557.037	10.868	Num	Low	Rest
567.905	3.376	Rot	High	Cue
571.281	10.022	Rot	High	Encode
581.303	11.302	Rot	High	Maintain
592.605	3.669	Rot	High	Probe
596.274	10.833	Rot	High	Rest
607.107	3.67	Rot	High	Cue
610.777	10.009	Rot	High	Encode
620.786	11.322	Rot	High	Maintain
632.108	7.42	Rot	High	Probe
639.528	10	Rot	High	Rest
