onset	duration	trial_type	load_type	processing_stage
1.094	3.166	Add	Low	Cue
4.26	10.057	Add	Low	Encode
14.317	11.273	Add	Low	Maintain
25.59	3.334	Add	Low	Probe
28.924	10.798	Add	Low	Rest
39.722	3.2	Add	High	Cue
42.922	10.007	Add	High	Encode
52.929	11.293	Add	High	Maintain
64.222	4.231	Add	High	Probe
68.453	10.804	Add	High	Rest
79.257	3.301	Pos	Low	Cue
82.558	10.011	Pos	Low	Encode
92.569	11.328	Pos	Low	Maintain
103.897	2.756	Pos	Low	Probe
106.653	10.826	Pos	Low	Rest
117.479	3.2	Pos	High	Cue
120.679	10.056	Pos	High	Encode
130.735	11.279	Pos	High	Maintain
142.014	2.944	Pos	High	Probe
144.958	10.772	Pos	High	Rest
155.73	3.6	Pos	High	Cue
159.33	10.041	Pos	High	Encode
169.371	11.322	Pos	High	Maintain
180.693	5.658	Pos	High	Probe
186.351	10.842	Pos	High	Rest
197.193	3.221	Rot	High	Cue
200.414	10.008	Rot	High	Encode
210.422	11.271	Rot	High	Maintain
221.693	3.693	Rot	High	Probe
225.386	10.812	Rot	High	Rest
236.198	3.436	Num	Low	Cue
239.634	10.026	Num	Low	Encode
249.66	11.301	Num	Low	Maintain
260.961	2.928	Num	Low	Probe
263.889	10.826	Num	Low	Rest
274.715	3.16	Add	Low	Cue
277.875	10.004	Add	Low	Encode
287.879	11.279	Add	Low	Maintain
299.158	3.655	Add	Low	Probe
302.813	10.846	Add	Low	Rest
313.659	4.192	Num	High	Cue
317.851	10.006	Num	High	Encode
327.857	11.322	Num	High	Maintain
339.179	4.409	Num	High	Probe
343.588	10.788	Num	High	Rest
354.376	3.14	Num	Low	Cue
357.516	10.041	Num	Low	Encode
367.557	11.291	Num	Low	Maintain
378.848	2.659	Num	Low	Probe
381.507	10.788	Num	Low	Rest
392.295	3.17	Add	High	Cue
395.465	10.01	Add	High	Encode
405.475	11.321	Add	High	Maintain
416.796	5.019	Add	High	Probe
421.815	10.814	Add	High	Rest
432.629	4.967	Num	High	Cue
437.596	10.032	Num	High	Encode
447.628	11.302	Num	High	Maintain
458.93	6.75	Num	High	Probe
465.68	10.783	Num	High	Rest
476.463	3.08	Rot	Low	Cue
479.543	10.007	Rot	Low	Encode
489.55	11.329	Rot	Low	Maintain
500.879	3.096	Rot	Low	Probe
503.975	10.829	Rot	Low	Rest
514.804	3.21	Pos	Low	Cue
518.014	10.032	Pos	Low	Encode
528.046	11.301	Pos	Low	Maintain
539.347	4.16	Pos	Low	Probe
543.507	10.885	Pos	Low	Rest
554.392	3.121	Rot	Low	Cue
557.513	10.003	Rot	Low	Encode
567.516	11.287	Rot	Low	Maintain
578.803	4.082	Rot	Low	Probe
582.885	10.829	Rot	Low	Rest
593.714	3.22	Rot	High	Cue
596.934	10.01	Rot	High	Encode
606.944	11.321	Rot	High	Maintain
618.265	4.566	Rot	High	Probe
622.831	10	Rot	High	Rest
