onset	duration	trial_type	load_type	processing_stage
1.091	3.157	Num	Low	Cue
4.248	10.011	Num	Low	Encode
14.259	11.295	Num	Low	Maintain
25.554	3.739	Num	Low	Probe
29.293	10.795	Num	Low	Rest
40.088	3.08	Rot	Low	Cue
43.168	10.057	Rot	Low	Encode
53.225	11.279	Rot	Low	Maintain
64.504	3.473	Rot	Low	Probe
67.977	10.826	Rot	Low	Rest
78.803	3.25	Add	Low	Cue
82.053	10.041	Add	Low	Encode
92.094	11.321	Add	Low	Maintain
103.415	1.93	Add	Low	Probe
105.345	10.871	Add	Low	Rest
116.216	3.4	Pos	Low	Cue
119.616	10.011	Pos	Low	Encode
129.627	11.33	Pos	Low	Maintain
140.957	3.177	Pos	Low	Probe
144.134	10.82	Pos	Low	Rest
154.954	3.16	Add	Low	Cue
158.114	10.004	Add	Low	Encode
168.118	11.287	Add	Low	Maintain
179.405	3.739	Add	Low	Probe
183.144	10.846	Add	Low	Rest
193.99	3.78	Num	High	Cue
197.77	10.009	Num	High	Encode
207.779	11.272	Num	High	Maintain
219.051	6.204	Num	High	Probe
225.255	10.795	Num	High	Rest
236.05	3.349	Num	High	Cue
239.399	10.034	Num	High	Encode
249.433	11.302	Num	High	Maintain
260.735	7.374	Num	High	Probe
268.109	10.826	Num	High	Rest
278.935	3.09	Num	Low	Cue
282.025	10.042	Num	Low	Encode
292.067	11.288	Num	Low	Maintain
303.355	3.349	Num	Low	Probe
306.704	10.814	Num	Low	Rest
317.518	3.22	Rot	High	Cue
320.738	10.009	Rot	High	Encode
330.747	11.272	Rot	High	Maintain
342.019	3.974	Rot	High	Probe
345.993	10.827	Rot	High	Rest
356.82	3.09	Pos	Low	Cue
359.91	10.025	Pos	Low	Encode
369.935	11.302	Pos	Low	Maintain
381.237	3.379	Pos	Low	Probe
384.616	10.82	Pos	Low	Rest
395.436	3.34	Pos	High	Cue
398.776	10.04	Pos	High	Encode
408.816	11.322	Pos	High	Maintain
420.138	2.679	Pos	High	Probe
422.817	10.819	Pos	High	Rest
433.636	3.17	Add	High	Cue
436.806	10.01	Add	High	Encode
446.816	11.319	Add	High	Maintain
458.135	3.923	Add	High	Probe
462.058	10.882	Add	High	Rest
472.94	4.45	Pos	High	Cue
477.39	10.03	Pos	High	Encode
487.42	11.299	Pos	High	Maintain
498.719	5.931	Pos	High	Probe
504.65	10.826	Pos	High	Rest
515.476	3.08	Rot	Low	Cue
518.556	10.01	Rot	Low	Encode
528.566	11.329	Rot	Low	Maintain
539.895	4.815	Rot	Low	Probe
544.71	10.795	Rot	Low	Rest
555.505	3.42	Add	High	Cue
558.925	10.01	Add	High	Encode
568.935	11.271	Add	High	Maintain
580.206	6.641	Add	High	Probe
586.847	10.871	Add	High	Rest
597.718	3.411	Rot	High	Cue
601.129	10.04	Rot	High	Encode
611.169	11.322	Rot	High	Maintain
622.491	4.691	Rot	High	Probe
627.182	10	Rot	High	Rest
