onset	duration	trial_type	load_type	processing_stage
1.072	3.517	Num	High	Cue
4.589	10.033	Num	High	Encode
14.622	11.253	Num	High	Maintain
25.875	10.047	Num	High	Probe
35.922	10.533	Num	High	Rest
46.455	3.134	Add	High	Cue
49.589	10.033	Add	High	Encode
59.622	11.251	Add	High	Maintain
70.873	3.09	Add	High	Probe
73.963	10.542	Add	High	Rest
84.505	3.117	Pos	High	Cue
87.622	10.05	Pos	High	Encode
97.672	11.251	Pos	High	Maintain
108.923	6.28	Pos	High	Probe
115.203	10.502	Pos	High	Rest
125.705	3.084	Pos	Low	Cue
128.789	10.05	Pos	Low	Encode
138.839	11.251	Pos	Low	Maintain
150.09	6.401	Pos	Low	Probe
156.491	10.514	Pos	Low	Rest
167.005	3.2	Add	High	Cue
170.205	10.05	Add	High	Encode
180.255	11.251	Add	High	Maintain
191.506	8.217	Add	High	Probe
199.723	10.532	Add	High	Rest
210.255	3.684	Rot	High	Cue
213.939	10.05	Rot	High	Encode
223.989	11.251	Rot	High	Maintain
235.24	3.235	Rot	High	Probe
238.475	10.514	Rot	High	Rest
248.989	3.083	Rot	Low	Cue
252.072	10.033	Rot	Low	Encode
262.105	11.251	Rot	Low	Maintain
273.356	2.743	Rot	Low	Probe
276.099	10.506	Rot	Low	Rest
286.605	3.084	Add	Low	Cue
289.689	10.05	Add	Low	Encode
299.739	11.251	Add	Low	Maintain
310.99	2.805	Add	Low	Probe
313.795	10.527	Add	Low	Rest
324.322	3.083	Rot	Low	Cue
327.405	10.034	Rot	Low	Encode
337.439	11.251	Rot	Low	Maintain
348.69	1.896	Rot	Low	Probe
350.586	10.519	Rot	Low	Rest
361.105	3.767	Num	High	Cue
364.872	10.05	Num	High	Encode
374.922	11.251	Num	High	Maintain
386.173	2.381	Num	High	Probe
388.554	10.535	Num	High	Rest
399.089	3.166	Pos	Low	Cue
402.255	10.034	Pos	Low	Encode
412.289	11.251	Pos	Low	Maintain
423.54	2.735	Pos	Low	Probe
426.275	10.514	Pos	Low	Rest
436.789	3.283	Num	Low	Cue
440.072	10.05	Num	Low	Encode
450.122	11.251	Num	Low	Maintain
461.373	3.446	Num	Low	Probe
464.819	10.503	Num	Low	Rest
475.322	4.083	Rot	High	Cue
479.405	10.034	Rot	High	Encode
489.439	11.251	Rot	High	Maintain
500.69	3.041	Rot	High	Probe
503.731	10.508	Rot	High	Rest
514.239	3.616	Pos	High	Cue
517.855	10.034	Pos	High	Encode
527.889	11.251	Pos	High	Maintain
539.14	2.694	Pos	High	Probe
541.834	10.521	Pos	High	Rest
552.355	3.2	Add	Low	Cue
555.555	10.05	Add	Low	Encode
565.605	11.251	Add	Low	Maintain
576.856	2.226	Add	Low	Probe
579.082	10.523	Add	Low	Rest
589.605	3.384	Num	Low	Cue
592.989	10.05	Num	Low	Encode
603.039	11.251	Num	Low	Maintain
614.29	2.656	Num	Low	Probe
616.946	10	Num	Low	Rest
