onset	duration	trial_type	load_type	processing_stage
1.096	3.455	Add	Low	Cue
4.551	10.025	Add	Low	Encode
14.576	11.299	Add	Low	Maintain
25.875	2.927	Add	Low	Probe
28.802	10.834	Add	Low	Rest
39.636	3.877	Pos	High	Cue
43.513	10.025	Pos	High	Encode
53.538	11.303	Pos	High	Maintain
64.841	3.248	Pos	High	Probe
68.089	10.786	Pos	High	Rest
78.875	3.962	Num	High	Cue
82.837	10.032	Num	High	Encode
92.869	11.293	Num	High	Maintain
104.162	4.175	Num	High	Probe
108.337	10.826	Num	High	Rest
119.163	3.2	Num	Low	Cue
122.363	10.058	Num	Low	Encode
132.421	11.272	Num	Low	Maintain
143.693	3.19	Num	Low	Probe
146.883	10.862	Num	Low	Rest
157.745	3.283	Rot	Low	Cue
161.028	10.011	Rot	Low	Encode
171.039	11.328	Rot	Low	Maintain
182.367	5.579	Rot	Low	Probe
187.946	10.833	Rot	Low	Rest
198.779	3.802	Pos	High	Cue
202.581	10.01	Pos	High	Encode
212.591	11.322	Pos	High	Maintain
223.913	4.394	Pos	High	Probe
228.307	10.803	Pos	High	Rest
239.11	3.09	Rot	High	Cue
242.2	10.057	Rot	High	Encode
252.257	11.271	Rot	High	Maintain
263.528	4.676	Rot	High	Probe
268.204	10.878	Rot	High	Rest
279.082	3.17	Rot	High	Cue
282.252	10.04	Rot	High	Encode
292.292	11.322	Rot	High	Maintain
303.614	10.01	Rot	High	Probe
313.624	10.872	Rot	High	Rest
324.496	3.24	Add	High	Cue
327.736	10.058	Add	High	Encode
337.794	11.275	Add	High	Maintain
349.069	7.451	Add	High	Probe
356.52	10.792	Add	High	Rest
367.312	3.141	Add	High	Cue
370.453	10.026	Add	High	Encode
380.479	11.302	Add	High	Maintain
391.781	3.824	Add	High	Probe
395.605	10.792	Add	High	Rest
406.397	3.351	Rot	Low	Cue
409.748	10.011	Rot	Low	Encode
419.759	11.278	Rot	Low	Maintain
431.037	2.554	Rot	Low	Probe
433.591	10.87	Rot	Low	Rest
444.461	3.121	Num	Low	Cue
447.582	10.032	Num	Low	Encode
457.614	11.302	Num	Low	Maintain
468.916	3.426	Num	Low	Probe
472.342	10.822	Num	Low	Rest
483.164	3.252	Pos	Low	Cue
486.416	10.011	Pos	Low	Encode
496.427	11.272	Pos	Low	Maintain
507.699	3.907	Pos	Low	Probe
511.606	10.856	Pos	Low	Rest
522.462	3.341	Pos	Low	Cue
525.803	10.006	Pos	Low	Encode
535.809	11.327	Pos	Low	Maintain
547.136	3.689	Pos	Low	Probe
550.825	10.808	Pos	Low	Rest
561.633	3.171	Num	High	Cue
564.804	10.01	Num	High	Encode
574.814	11.322	Num	High	Maintain
586.136	4.378	Num	High	Probe
590.514	10.904	Num	High	Rest
601.418	3.09	Add	Low	Cue
604.508	10.042	Add	Low	Encode
614.55	11.288	Add	Low	Maintain
625.838	3.397	Add	Low	Probe
629.235	10	Add	Low	Rest
